Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00249 ; 22/12/2025 ; 10:00 ; 00290 ; 00041 ; 00502 ; 00059 ; 00105 ; 00002 ; 00290 ; 00046 ; 00534 ; 00054 ; 00257 ; 00005
00249 ; 22/12/2025 ; 11:00 ; 00277 ; 00026 ; 00545 ; 00063 ; 00129 ; 00006 ; 00330 ; 00053 ; 00520 ; 00062 ; 00273 ; 00004
00249 ; 22/12/2025 ; 12:00 ; 00302 ; 00036 ; 00582 ; 00052 ; 00127 ; 00002 ; 00286 ; 00041 ; 00524 ; 00038 ; 00217 ; 00003
00249 ; 22/12/2025 ; 13:00 ; 00268 ; 00028 ; 00583 ; 00040 ; 00127 ; 00003 ; 00296 ; 00044 ; 00504 ; 00051 ; 00223 ; 00002
00249 ; 22/12/2025 ; 14:00 ; 00333 ; 00019 ; 00561 ; 00045 ; 00131 ; 00000 ; 00272 ; 00035 ; 00438 ; 00046 ; 00217 ; 00005
00249 ; 22/12/2025 ; 15:00 ; 00334 ; 00025 ; 00561 ; 00047 ; 00116 ; 00005 ; 00288 ; 00035 ; 00458 ; 00040 ; 00229 ; 00004
00249 ; 22/12/2025 ; 16:00 ; 00348 ; 00014 ; 00591 ; 00035 ; 00167 ; 00002 ; 00299 ; 00034 ; 00511 ; 00047 ; 00219 ; 00003
00249 ; 22/12/2025 ; 17:00 ; 00411 ; 00016 ; 00558 ; 00042 ; 00122 ; 00002 ; 00384 ; 00048 ; 00616 ; 00047 ; 00320 ; 00008
00249 ; 22/12/2025 ; 18:00 ; 00482 ; 00014 ; 00716 ; 00031 ; 00232 ; 00002 ; 00294 ; 00157 ; 00613 ; 00034 ; 00317 ; 00006
00249 ; 22/12/2025 ; 19:00 ; 00367 ; 00007 ; 00614 ; 00034 ; 00180 ; 00005 ; 00200 ; 00115 ; 00491 ; 00022 ; 00245 ; 00002
00249 ; 22/12/2025 ; 20:00 ; 00324 ; 00009 ; 00554 ; 00025 ; 00105 ; 00002 ; 00198 ; 00013 ; 00292 ; 00026 ; 00121 ; 00003
00249 ; 22/12/2025 ; 21:00 ; 00253 ; 00009 ; 00416 ; 00022 ; 00057 ; 00000 ; 00141 ; 00004 ; 00251 ; 00020 ; 00095 ; 00003
00249 ; 22/12/2025 ; 22:00 ; 00124 ; 00007 ; 00288 ; 00020 ; 00023 ; 00000 ; 00097 ; 00006 ; 00159 ; 00013 ; 00079 ; 00002
00249 ; 22/12/2025 ; 23:00 ; 00074 ; 00004 ; 00176 ; 00009 ; 00008 ; 00000 ; 00065 ; 00003 ; 00089 ; 00007 ; 00038 ; 00001
00249 ; 22/12/2025 ; 24:00 ; 00051 ; 00002 ; 00093 ; 00009 ; 00001 ; 00000 ; 00040 ; 00007 ; 00057 ; 00005 ; 00022 ; 00001
00249 ; 23/12/2025 ; 01:00 ; 00013 ; 00004 ; 00049 ; 00005 ; 00001 ; 00000 ; 00023 ; 00000 ; 00063 ; 00007 ; 00031 ; 00001
00249 ; 23/12/2025 ; 02:00 ; 00006 ; 00001 ; 00029 ; 00006 ; 00000 ; 00000 ; 00014 ; 00005 ; 00029 ; 00001 ; 00012 ; 00000
00249 ; 23/12/2025 ; 03:00 ; 00005 ; 00005 ; 00013 ; 00003 ; 00000 ; 00000 ; 00004 ; 00001 ; 00006 ; 00000 ; 00004 ; 00000
00249 ; 23/12/2025 ; 04:00 ; 00011 ; 00002 ; 00009 ; 00004 ; 00000 ; 00000 ; 00006 ; 00004 ; 00005 ; 00002 ; 00003 ; 00005
00249 ; 23/12/2025 ; 05:00 ; 00017 ; 00003 ; 00038 ; 00007 ; 00000 ; 00000 ; 00021 ; 00009 ; 00013 ; 00003 ; 00009 ; 00002
00249 ; 23/12/2025 ; 06:00 ; 00084 ; 00005 ; 00104 ; 00012 ; 00008 ; 00000 ; 00073 ; 00007 ; 00038 ; 00011 ; 00015 ; 00001
00249 ; 23/12/2025 ; 07:00 ; 00101 ; 00023 ; 00220 ; 00031 ; 00023 ; 00000 ; 00128 ; 00016 ; 00125 ; 00021 ; 00031 ; 00001
00249 ; 23/12/2025 ; 08:00 ; 00270 ; 00022 ; 00455 ; 00029 ; 00078 ; 00001 ; 00324 ; 00030 ; 00401 ; 00057 ; 00263 ; 00003
00249 ; 23/12/2025 ; 09:00 ; 00245 ; 00031 ; 00488 ; 00045 ; 00096 ; 00008 ; 00301 ; 00045 ; 00530 ; 00070 ; 00268 ; 00004
00249 ; 23/12/2025 ; 10:00 ; 00218 ; 00033 ; 00446 ; 00059 ; 00099 ; 00002 ; 00294 ; 00042 ; 00555 ; 00050 ; 00240 ; 00004
00249 ; 23/12/2025 ; 11:00 ; 00249 ; 00028 ; 00524 ; 00047 ; 00087 ; 00002 ; 00298 ; 00052 ; 00551 ; 00062 ; 00242 ; 00007
00249 ; 23/12/2025 ; 12:00 ; 00270 ; 00027 ; 00579 ; 00039 ; 00115 ; 00006 ; 00313 ; 00028 ; 00528 ; 00043 ; 00203 ; 00004
00249 ; 23/12/2025 ; 13:00 ; 00323 ; 00023 ; 00558 ; 00048 ; 00134 ; 00003 ; 00270 ; 00047 ; 00456 ; 00053 ; 00211 ; 00006
00249 ; 23/12/2025 ; 14:00 ; 00332 ; 00025 ; 00580 ; 00045 ; 00116 ; 00001 ; 00315 ; 00036 ; 00485 ; 00041 ; 00196 ; 00010
00249 ; 23/12/2025 ; 15:00 ; 00363 ; 00014 ; 00560 ; 00046 ; 00114 ; 00003 ; 00321 ; 00029 ; 00521 ; 00049 ; 00239 ; 00005
00249 ; 23/12/2025 ; 16:00 ; 00364 ; 00014 ; 00604 ; 00038 ; 00130 ; 00000 ; 00331 ; 00032 ; 00472 ; 00037 ; 00224 ; 00006
00249 ; 23/12/2025 ; 17:00 ; 00458 ; 00011 ; 00557 ; 00030 ; 00126 ; 00004 ; 00343 ; 00065 ; 00520 ; 00042 ; 00261 ; 00004
00249 ; 23/12/2025 ; 18:00 ; 00405 ; 00016 ; 00629 ; 00026 ; 00170 ; 00001 ; 00392 ; 00026 ; 00537 ; 00030 ; 00307 ; 00003
00249 ; 23/12/2025 ; 19:00 ; 00414 ; 00011 ; 00593 ; 00025 ; 00131 ; 00003 ; 00302 ; 00018 ; 00446 ; 00022 ; 00228 ; 00003
00249 ; 23/12/2025 ; 20:00 ; 00365 ; 00012 ; 00480 ; 00026 ; 00086 ; 00002 ; 00232 ; 00013 ; 00338 ; 00026 ; 00159 ; 00002
00249 ; 23/12/2025 ; 21:00 ; 00253 ; 00005 ; 00447 ; 00017 ; 00069 ; 00002 ; 00146 ; 00008 ; 00256 ; 00019 ; 00119 ; 00003
00249 ; 23/12/2025 ; 22:00 ; 00152 ; 00002 ; 00313 ; 00016 ; 00028 ; 00000 ; 00111 ; 00003 ; 00196 ; 00019 ; 00069 ; 00002
00249 ; 23/12/2025 ; 23:00 ; 00083 ; 00007 ; 00231 ; 00008 ; 00008 ; 00000 ; 00060 ; 00008 ; 00108 ; 00008 ; 00026 ; 00002
00249 ; 23/12/2025 ; 24:00 ; 00058 ; 00002 ; 00133 ; 00010 ; 00004 ; 00000 ; 00033 ; 00001 ; 00084 ; 00008 ; 00024 ; 00002
00249 ; 24/12/2025 ; 01:00 ; 00027 ; 00004 ; 00079 ; 00007 ; 00001 ; 00001 ; 00016 ; 00003 ; 00034 ; 00007 ; 00017 ; 00000
00249 ; 24/12/2025 ; 02:00 ; 00006 ; 00003 ; 00031 ; 00008 ; 00001 ; 00000 ; 00017 ; 00004 ; 00014 ; 00002 ; 00005 ; 00000
00249 ; 24/12/2025 ; 03:00 ; 00004 ; 00005 ; 00012 ; 00007 ; 00000 ; 00000 ; 00007 ; 00001 ; 00009 ; 00001 ; 00006 ; 00001
00249 ; 24/12/2025 ; 04:00 ; 00013 ; 00002 ; 00011 ; 00006 ; 00000 ; 00000 ; 00008 ; 00005 ; 00010 ; 00005 ; 00002 ; 00000
00249 ; 24/12/2025 ; 05:00 ; 00015 ; 00005 ; 00045 ; 00004 ; 00000 ; 00000 ; 00008 ; 00003 ; 00006 ; 00004 ; 00005 ; 00001
00249 ; 24/12/2025 ; 06:00 ; 00039 ; 00005 ; 00065 ; 00004 ; 00001 ; 00000 ; 00034 ; 00005 ; 00034 ; 00010 ; 00009 ; 00003
00249 ; 24/12/2025 ; 07:00 ; 00049 ; 00011 ; 00097 ; 00017 ; 00005 ; 00000 ; 00058 ; 00013 ; 00087 ; 00016 ; 00035 ; 00002
00249 ; 24/12/2025 ; 08:00 ; 00113 ; 00013 ; 00194 ; 00029 ; 00011 ; 00001 ; 00127 ; 00016 ; 00223 ; 00040 ; 00122 ; 00003
00249 ; 24/12/2025 ; 09:00 ; 00127 ; 00015 ; 00253 ; 00041 ; 00030 ; 00001 ; 00158 ; 00022 ; 00201 ; 00042 ; 00105 ; 00006
00249 ; 24/12/2025 ; 10:00 ; 00165 ; 00014 ; 00295 ; 00045 ; 00037 ; 00001 ; 00190 ; 00029 ; 00263 ; 00039 ; 00129 ; 00002
00249 ; 24/12/2025 ; 11:00 ; 00196 ; 00018 ; 00380 ; 00036 ; 00054 ; 00005 ; 00242 ; 00022 ; 00343 ; 00029 ; 00146 ; 00003
00249 ; 24/12/2025 ; 12:00 ; 00229 ; 00012 ; 00439 ; 00033 ; 00090 ; 00000 ; 00274 ; 00022 ; 00401 ; 00027 ; 00138 ; 00003
00249 ; 24/12/2025 ; 13:00 ; 00273 ; 00011 ; 00529 ; 00021 ; 00096 ; 00001 ; 00282 ; 00031 ; 00373 ; 00021 ; 00159 ; 00003
00249 ; 24/12/2025 ; 14:00 ; 00274 ; 00004 ; 00499 ; 00028 ; 00080 ; 00003 ; 00220 ; 00015 ; 00357 ; 00029 ; 00165 ; 00001
00249 ; 24/12/2025 ; 15:00 ; 00218 ; 00004 ; 00411 ; 00023 ; 00050 ; 00001 ; 00153 ; 00010 ; 00305 ; 00020 ; 00106 ; 00001
00249 ; 24/12/2025 ; 16:00 ; 00189 ; 00003 ; 00427 ; 00016 ; 00055 ; 00003 ; 00158 ; 00010 ; 00225 ; 00017 ; 00056 ; 00002
00249 ; 24/12/2025 ; 17:00 ; 00220 ; 00003 ; 00406 ; 00020 ; 00051 ; 00001 ; 00181 ; 00004 ; 00268 ; 00016 ; 00086 ; 00002
00249 ; 24/12/2025 ; 18:00 ; 00205 ; 00004 ; 00461 ; 00016 ; 00074 ; 00003 ; 00185 ; 00007 ; 00321 ; 00012 ; 00105 ; 00002
00249 ; 24/12/2025 ; 19:00 ; 00227 ; 00001 ; 00484 ; 00010 ; 00066 ; 00004 ; 00220 ; 00005 ; 00311 ; 00013 ; 00100 ; 00004
00249 ; 24/12/2025 ; 20:00 ; 00192 ; 00003 ; 00384 ; 00012 ; 00043 ; 00001 ; 00166 ; 00001 ; 00280 ; 00015 ; 00101 ; 00001
00249 ; 24/12/2025 ; 21:00 ; 00140 ; 00000 ; 00280 ; 00013 ; 00036 ; 00000 ; 00130 ; 00002 ; 00215 ; 00008 ; 00077 ; 00003
00249 ; 24/12/2025 ; 22:00 ; 00045 ; 00000 ; 00128 ; 00000 ; 00010 ; 00000 ; 00045 ; 00003 ; 00103 ; 00003 ; 00041 ; 00000
00249 ; 24/12/2025 ; 23:00 ; 00025 ; 00000 ; 00060 ; 00001 ; 00003 ; 00000 ; 00033 ; 00000 ; 00036 ; 00001 ; 00017 ; 00000
00249 ; 24/12/2025 ; 24:00 ; 00042 ; 00000 ; 00100 ; 00004 ; 00002 ; 00000 ; 00034 ; 00000 ; 00081 ; 00000 ; 00020 ; 00000
00249 ; 25/12/2025 ; 01:00 ; 00075 ; 00000 ; 00126 ; 00000 ; 00003 ; 00000 ; 00082 ; 00000 ; 00116 ; 00002 ; 00056 ; 00000
00249 ; 25/12/2025 ; 02:00 ; 00068 ; 00001 ; 00124 ; 00001 ; 00005 ; 00000 ; 00042 ; 00000 ; 00124 ; 00000 ; 00045 ; 00000
00249 ; 25/12/2025 ; 03:00 ; 00032 ; 00000 ; 00056 ; 00005 ; 00001 ; 00000 ; 00027 ; 00000 ; 00063 ; 00001 ; 00020 ; 00000
00249 ; 25/12/2025 ; 04:00 ; 00010 ; 00000 ; 00016 ; 00002 ; 00000 ; 00000 ; 00005 ; 00000 ; 00016 ; 00002 ; 00005 ; 00001
00249 ; 25/12/2025 ; 05:00 ; 00007 ; 00000 ; 00023 ; 00004 ; 00002 ; 00000 ; 00004 ; 00000 ; 00007 ; 00001 ; 00002 ; 00001
00249 ; 25/12/2025 ; 06:00 ; 00005 ; 00000 ; 00023 ; 00002 ; 00001 ; 00000 ; 00009 ; 00000 ; 00014 ; 00001 ; 00010 ; 00000
00249 ; 25/12/2025 ; 07:00 ; 00010 ; 00001 ; 00037 ; 00003 ; 00001 ; 00000 ; 00008 ; 00002 ; 00028 ; 00000 ; 00011 ; 00000
00249 ; 25/12/2025 ; 08:00 ; 00021 ; 00000 ; 00056 ; 00006 ; 00001 ; 00000 ; 00012 ; 00001 ; 00060 ; 00001 ; 00020 ; 00000
00249 ; 25/12/2025 ; 09:00 ; 00039 ; 00000 ; 00086 ; 00008 ; 00003 ; 00000 ; 00023 ; 00003 ; 00052 ; 00001 ; 00017 ; 00001
00249 ; 25/12/2025 ; 10:00 ; 00042 ; 00002 ; 00113 ; 00010 ; 00006 ; 00001 ; 00041 ; 00003 ; 00075 ; 00004 ; 00018 ; 00001
00249 ; 25/12/2025 ; 11:00 ; 00061 ; 00003 ; 00191 ; 00014 ; 00016 ; 00001 ; 00059 ; 00003 ; 00110 ; 00004 ; 00016 ; 00001
00249 ; 25/12/2025 ; 12:00 ; 00141 ; 00000 ; 00327 ; 00015 ; 00031 ; 00000 ; 00130 ; 00002 ; 00203 ; 00005 ; 00048 ; 00001
00249 ; 25/12/2025 ; 13:00 ; 00233 ; 00002 ; 00501 ; 00013 ; 00072 ; 00000 ; 00210 ; 00005 ; 00362 ; 00005 ; 00110 ; 00000
00249 ; 25/12/2025 ; 14:00 ; 00251 ; 00001 ; 00522 ; 00007 ; 00080 ; 00000 ; 00272 ; 00001 ; 00479 ; 00007 ; 00190 ; 00002
00249 ; 25/12/2025 ; 15:00 ; 00095 ; 00001 ; 00243 ; 00009 ; 00017 ; 00000 ; 00115 ; 00001 ; 00241 ; 00005 ; 00078 ; 00001
00249 ; 25/12/2025 ; 16:00 ; 00049 ; 00000 ; 00145 ; 00007 ; 00003 ; 00000 ; 00044 ; 00001 ; 00101 ; 00003 ; 00032 ; 00001
00249 ; 25/12/2025 ; 17:00 ; 00083 ; 00001 ; 00218 ; 00007 ; 00010 ; 00000 ; 00086 ; 00005 ; 00164 ; 00004 ; 00045 ; 00002
00249 ; 25/12/2025 ; 18:00 ; 00177 ; 00002 ; 00312 ; 00009 ; 00028 ; 00001 ; 00160 ; 00004 ; 00286 ; 00010 ; 00094 ; 00002
00249 ; 25/12/2025 ; 19:00 ; 00252 ; 00003 ; 00448 ; 00010 ; 00060 ; 00001 ; 00235 ; 00005 ; 00407 ; 00007 ; 00199 ; 00000
00249 ; 25/12/2025 ; 20:00 ; 00260 ; 00000 ; 00413 ; 00006 ; 00038 ; 00001 ; 00252 ; 00003 ; 00489 ; 00010 ; 00216 ; 00005
00249 ; 25/12/2025 ; 21:00 ; 00156 ; 00000 ; 00306 ; 00006 ; 00037 ; 00003 ; 00188 ; 00005 ; 00398 ; 00011 ; 00174 ; 00000
00249 ; 25/12/2025 ; 22:00 ; 00092 ; 00001 ; 00188 ; 00010 ; 00010 ; 00000 ; 00096 ; 00002 ; 00228 ; 00012 ; 00076 ; 00000
00249 ; 25/12/2025 ; 23:00 ; 00075 ; 00006 ; 00109 ; 00008 ; 00006 ; 00000 ; 00069 ; 00003 ; 00092 ; 00004 ; 00043 ; 00004
00249 ; 25/12/2025 ; 24:00 ; 00037 ; 00002 ; 00059 ; 00003 ; 00001 ; 00000 ; 00026 ; 00003 ; 00045 ; 00009 ; 00027 ; 00000
00249 ; 26/12/2025 ; 01:00 ; 00014 ; 00000 ; 00032 ; 00005 ; 00000 ; 00000 ; 00014 ; 00002 ; 00037 ; 00003 ; 00015 ; 00002
00249 ; 26/12/2025 ; 02:00 ; 00011 ; 00001 ; 00020 ; 00003 ; 00000 ; 00000 ; 00004 ; 00001 ; 00011 ; 00001 ; 00009 ; 00000
00249 ; 26/12/2025 ; 03:00 ; 00007 ; 00001 ; 00017 ; 00001 ; 00000 ; 00000 ; 00009 ; 00001 ; 00009 ; 00001 ; 00006 ; 00000
00249 ; 26/12/2025 ; 04:00 ; 00009 ; 00000 ; 00014 ; 00003 ; 00000 ; 00000 ; 00006 ; 00002 ; 00011 ; 00001 ; 00002 ; 00001
00249 ; 26/12/2025 ; 05:00 ; 00019 ; 00002 ; 00041 ; 00001 ; 00002 ; 00000 ; 00014 ; 00001 ; 00015 ; 00002 ; 00005 ; 00000
00249 ; 26/12/2025 ; 06:00 ; 00037 ; 00006 ; 00063 ; 00008 ; 00000 ; 00000 ; 00038 ; 00001 ; 00022 ; 00006 ; 00009 ; 00001
00249 ; 26/12/2025 ; 07:00 ; 00056 ; 00010 ; 00122 ; 00023 ; 00008 ; 00000 ; 00076 ; 00013 ; 00089 ; 00011 ; 00028 ; 00000
00249 ; 26/12/2025 ; 08:00 ; 00103 ; 00011 ; 00209 ; 00023 ; 00017 ; 00000 ; 00154 ; 00017 ; 00286 ; 00036 ; 00093 ; 00003
00249 ; 26/12/2025 ; 09:00 ; 00162 ; 00017 ; 00386 ; 00026 ; 00056 ; 00003 ; 00208 ; 00030 ; 00290 ; 00052 ; 00133 ; 00003
00249 ; 26/12/2025 ; 10:00 ; 00196 ; 00022 ; 00404 ; 00042 ; 00068 ; 00005 ; 00205 ; 00024 ; 00373 ; 00029 ; 00127 ; 00002
00249 ; 26/12/2025 ; 11:00 ; 00222 ; 00019 ; 00477 ; 00049 ; 00078 ; 00004 ; 00276 ; 00026 ; 00438 ; 00039 ; 00176 ; 00001
00249 ; 26/12/2025 ; 12:00 ; 00266 ; 00018 ; 00542 ; 00037 ; 00097 ; 00002 ; 00281 ; 00032 ; 00500 ; 00047 ; 00206 ; 00000
00249 ; 26/12/2025 ; 13:00 ; 00311 ; 00020 ; 00510 ; 00033 ; 00098 ; 00003 ; 00281 ; 00035 ; 00530 ; 00026 ; 00211 ; 00004
00249 ; 26/12/2025 ; 14:00 ; 00274 ; 00011 ; 00490 ; 00029 ; 00079 ; 00000 ; 00263 ; 00025 ; 00499 ; 00035 ; 00207 ; 00003
00249 ; 26/12/2025 ; 15:00 ; 00245 ; 00020 ; 00444 ; 00028 ; 00062 ; 00003 ; 00250 ; 00020 ; 00479 ; 00026 ; 00195 ; 00003
00249 ; 26/12/2025 ; 16:00 ; 00270 ; 00017 ; 00498 ; 00017 ; 00085 ; 00003 ; 00282 ; 00018 ; 00454 ; 00038 ; 00177 ; 00002
00249 ; 26/12/2025 ; 17:00 ; 00344 ; 00005 ; 00448 ; 00017 ; 00081 ; 00001 ; 00346 ; 00014 ; 00532 ; 00032 ; 00247 ; 00002
00249 ; 26/12/2025 ; 18:00 ; 00336 ; 00009 ; 00519 ; 00023 ; 00088 ; 00001 ; 00331 ; 00018 ; 00519 ; 00030 ; 00242 ; 00003
00249 ; 26/12/2025 ; 19:00 ; 00291 ; 00007 ; 00515 ; 00022 ; 00090 ; 00006 ; 00294 ; 00018 ; 00462 ; 00013 ; 00211 ; 00003
00249 ; 26/12/2025 ; 20:00 ; 00290 ; 00005 ; 00500 ; 00018 ; 00069 ; 00001 ; 00217 ; 00013 ; 00386 ; 00019 ; 00155 ; 00003
00249 ; 26/12/2025 ; 21:00 ; 00247 ; 00002 ; 00375 ; 00014 ; 00042 ; 00002 ; 00152 ; 00007 ; 00267 ; 00021 ; 00123 ; 00007
00249 ; 26/12/2025 ; 22:00 ; 00135 ; 00002 ; 00309 ; 00018 ; 00025 ; 00002 ; 00099 ; 00013 ; 00191 ; 00014 ; 00067 ; 00003
00249 ; 26/12/2025 ; 23:00 ; 00093 ; 00000 ; 00208 ; 00006 ; 00009 ; 00000 ; 00063 ; 00002 ; 00094 ; 00008 ; 00033 ; 00001
00249 ; 26/12/2025 ; 24:00 ; 00049 ; 00001 ; 00132 ; 00004 ; 00002 ; 00000 ; 00040 ; 00002 ; 00076 ; 00012 ; 00027 ; 00002
00249 ; 27/12/2025 ; 01:00 ; 00034 ; 00001 ; 00090 ; 00004 ; 00006 ; 00000 ; 00040 ; 00001 ; 00063 ; 00005 ; 00027 ; 00000
00249 ; 27/12/2025 ; 02:00 ; 00012 ; 00000 ; 00037 ; 00007 ; 00001 ; 00000 ; 00014 ; 00004 ; 00027 ; 00001 ; 00012 ; 00000
00249 ; 27/12/2025 ; 03:00 ; 00008 ; 00001 ; 00024 ; 00001 ; 00000 ; 00000 ; 00009 ; 00002 ; 00017 ; 00002 ; 00011 ; 00000
00249 ; 27/12/2025 ; 04:00 ; 00006 ; 00001 ; 00026 ; 00000 ; 00001 ; 00000 ; 00008 ; 00000 ; 00015 ; 00002 ; 00003 ; 00000
00249 ; 27/12/2025 ; 05:00 ; 00016 ; 00001 ; 00042 ; 00004 ; 00000 ; 00000 ; 00007 ; 00003 ; 00013 ; 00002 ; 00006 ; 00000
00249 ; 27/12/2025 ; 06:00 ; 00028 ; 00003 ; 00052 ; 00007 ; 00001 ; 00000 ; 00030 ; 00002 ; 00020 ; 00006 ; 00008 ; 00001
00249 ; 27/12/2025 ; 07:00 ; 00027 ; 00003 ; 00074 ; 00013 ; 00002 ; 00000 ; 00054 ; 00008 ; 00048 ; 00005 ; 00015 ; 00000
00249 ; 27/12/2025 ; 08:00 ; 00068 ; 00006 ; 00153 ; 00014 ; 00005 ; 00001 ; 00049 ; 00011 ; 00088 ; 00017 ; 00026 ; 00002
00249 ; 27/12/2025 ; 09:00 ; 00122 ; 00011 ; 00280 ; 00018 ; 00032 ; 00001 ; 00145 ; 00010 ; 00139 ; 00020 ; 00042 ; 00003
00249 ; 27/12/2025 ; 10:00 ; 00144 ; 00007 ; 00304 ; 00024 ; 00031 ; 00000 ; 00193 ; 00013 ; 00261 ; 00017 ; 00090 ; 00000
00249 ; 27/12/2025 ; 11:00 ; 00223 ; 00007 ; 00446 ; 00020 ; 00070 ; 00003 ; 00212 ; 00010 ; 00360 ; 00025 ; 00101 ; 00005
00249 ; 27/12/2025 ; 12:00 ; 00290 ; 00005 ; 00474 ; 00020 ; 00083 ; 00006 ; 00250 ; 00013 ; 00517 ; 00019 ; 00167 ; 00005
00249 ; 27/12/2025 ; 13:00 ; 00262 ; 00011 ; 00488 ; 00015 ; 00062 ; 00002 ; 00251 ; 00019 ; 00544 ; 00016 ; 00209 ; 00001
00249 ; 27/12/2025 ; 14:00 ; 00256 ; 00003 ; 00389 ; 00019 ; 00043 ; 00000 ; 00223 ; 00006 ; 00540 ; 00015 ; 00177 ; 00006
00249 ; 27/12/2025 ; 15:00 ; 00240 ; 00003 ; 00333 ; 00015 ; 00024 ; 00001 ; 00247 ; 00009 ; 00406 ; 00019 ; 00172 ; 00001
00249 ; 27/12/2025 ; 16:00 ; 00210 ; 00002 ; 00322 ; 00017 ; 00033 ; 00003 ; 00222 ; 00009 ; 00406 ; 00022 ; 00137 ; 00001
00249 ; 27/12/2025 ; 17:00 ; 00276 ; 00003 ; 00354 ; 00018 ; 00058 ; 00002 ; 00272 ; 00005 ; 00476 ; 00018 ; 00187 ; 00001
00249 ; 27/12/2025 ; 18:00 ; 00300 ; 00004 ; 00422 ; 00020 ; 00053 ; 00000 ; 00260 ; 00007 ; 00492 ; 00026 ; 00183 ; 00002
00249 ; 27/12/2025 ; 19:00 ; 00342 ; 00011 ; 00490 ; 00021 ; 00072 ; 00001 ; 00230 ; 00007 ; 00448 ; 00014 ; 00217 ; 00003
00249 ; 27/12/2025 ; 20:00 ; 00236 ; 00002 ; 00529 ; 00015 ; 00108 ; 00001 ; 00266 ; 00005 ; 00353 ; 00014 ; 00154 ; 00003
00249 ; 27/12/2025 ; 21:00 ; 00206 ; 00002 ; 00437 ; 00020 ; 00079 ; 00001 ; 00193 ; 00002 ; 00271 ; 00023 ; 00103 ; 00002
00249 ; 27/12/2025 ; 22:00 ; 00121 ; 00002 ; 00357 ; 00012 ; 00043 ; 00000 ; 00147 ; 00003 ; 00164 ; 00015 ; 00071 ; 00002
00249 ; 27/12/2025 ; 23:00 ; 00103 ; 00003 ; 00296 ; 00013 ; 00031 ; 00001 ; 00077 ; 00004 ; 00102 ; 00009 ; 00051 ; 00002
00249 ; 27/12/2025 ; 24:00 ; 00055 ; 00001 ; 00203 ; 00005 ; 00013 ; 00000 ; 00052 ; 00007 ; 00086 ; 00012 ; 00026 ; 00002
00249 ; 28/12/2025 ; 01:00 ; 00046 ; 00001 ; 00089 ; 00004 ; 00003 ; 00000 ; 00032 ; 00000 ; 00052 ; 00003 ; 00029 ; 00001
00249 ; 28/12/2025 ; 02:00 ; 00032 ; 00000 ; 00046 ; 00004 ; 00000 ; 00000 ; 00025 ; 00002 ; 00023 ; 00001 ; 00013 ; 00000
00249 ; 28/12/2025 ; 03:00 ; 00018 ; 00000 ; 00026 ; 00003 ; 00001 ; 00000 ; 00007 ; 00003 ; 00016 ; 00000 ; 00013 ; 00000
00249 ; 28/12/2025 ; 04:00 ; 00009 ; 00000 ; 00021 ; 00003 ; 00000 ; 00000 ; 00003 ; 00000 ; 00013 ; 00001 ; 00004 ; 00000
00249 ; 28/12/2025 ; 05:00 ; 00014 ; 00000 ; 00047 ; 00002 ; 00000 ; 00000 ; 00005 ; 00004 ; 00005 ; 00000 ; 00002 ; 00001
00249 ; 28/12/2025 ; 06:00 ; 00019 ; 00001 ; 00044 ; 00003 ; 00001 ; 00000 ; 00033 ; 00001 ; 00026 ; 00000 ; 00006 ; 00000
00249 ; 28/12/2025 ; 07:00 ; 00031 ; 00002 ; 00054 ; 00004 ; 00000 ; 00000 ; 00035 ; 00001 ; 00045 ; 00000 ; 00022 ; 00000
00249 ; 28/12/2025 ; 08:00 ; 00047 ; 00004 ; 00103 ; 00003 ; 00005 ; 00000 ; 00038 ; 00002 ; 00069 ; 00005 ; 00020 ; 00000
00249 ; 28/12/2025 ; 09:00 ; 00054 ; 00001 ; 00205 ; 00014 ; 00009 ; 00000 ; 00091 ; 00004 ; 00113 ; 00008 ; 00046 ; 00003
00249 ; 28/12/2025 ; 10:00 ; 00123 ; 00002 ; 00277 ; 00018 ; 00019 ; 00001 ; 00123 ; 00007 ; 00171 ; 00014 ; 00044 ; 00000
00249 ; 28/12/2025 ; 11:00 ; 00202 ; 00005 ; 00379 ; 00014 ; 00043 ; 00001 ; 00150 ; 00002 ; 00236 ; 00008 ; 00055 ; 00002
00249 ; 28/12/2025 ; 12:00 ; 00266 ; 00002 ; 00482 ; 00010 ; 00064 ; 00004 ; 00173 ; 00011 ; 00357 ; 00015 ; 00081 ; 00000
00249 ; 28/12/2025 ; 13:00 ; 00243 ; 00003 ; 00443 ; 00012 ; 00066 ; 00000 ; 00197 ; 00007 ; 00456 ; 00014 ; 00134 ; 00002
00249 ; 28/12/2025 ; 14:00 ; 00256 ; 00006 ; 00363 ; 00011 ; 00045 ; 00001 ; 00204 ; 00006 ; 00446 ; 00016 ; 00116 ; 00003
00249 ; 28/12/2025 ; 15:00 ; 00152 ; 00005 ; 00276 ; 00015 ; 00021 ; 00001 ; 00187 ; 00005 ; 00378 ; 00008 ; 00105 ; 00002
